id,nom,desserte,pmr,ascenseur,escalator,gid,coordinates0,coordinates1,commune_gid
47401,Les Pyes,28 & 68,false,false,false,9841,45.738742132276535,4.963901147677941,169
11112,Les Regales,76,false,false,false,3618,45.749219225970094,4.973479150489032,169
11113,Les Regales,76,false,false,false,3617,45.750091104795445,4.973533795845389,169
1755,Les Roches,66,true,false,false,6068,45.777421169844224,4.795311042171455,21
1756,Les Roches,66,true,false,false,6069,45.77695370072325,4.794906039196749,21
11430,Les Roses,97,true,false,false,3690,45.87955677464173,4.853151324152792,141
11431,Les Roses,97,true,false,false,3691,45.87991306734693,4.853721835273078,141
1759,Les Sapins,78,false,false,false,6070,45.67318877782206,4.783374448324923,163
1760,Les Sapins,78,false,false,false,6071,45.67323180313293,4.783308439232655,163
31622,Les Saules,3,true,false,false,2368,45.81801134382845,4.759088577594275,190
31623,Les Saules,3,true,false,false,2366,45.81780836211113,4.759736151890479,190
2196,Les Saules,3 & 89D & 89 & GE4,true,false,false,2369,45.8173935152243,4.758520692153182,190
2195,Les Saules,89D & 89 & GE4,true,false,false,2367,45.817251088783316,4.758438596398586,190
1640,Les Selettes,15E & 18,true,false,false,1938,45.65839772746864,4.820385832817388,162
1641,Les Selettes,15E & 18,true,false,false,1937,45.65865053947608,4.820756636179593,162
30486,Les Sequoias,S15,false,false,false,3815,45.78068420042853,4.779043747403991,181
47570,Les Sequoias,S15,false,false,false,10828,45.78120223067002,4.779531032016706,181
31862,Les Six Noyers,76,true,false,false,3860,45.76319674802655,4.975100952572195,148
31863,Les Six Noyers,76,true,false,false,3859,45.76300762332323,4.975104741729183,148
1761,Les Sources,C14 & S15,true,false,false,6072,45.792624331795984,4.782546429283641,181
47781,Les Sources,C14 & S15,false,false,false,10829,45.7923360881349,4.78286197584006,181
1763,Les Sources - La Romaine,C14 & S15,true,false,false,6074,45.79037890315004,4.78397768117363,181
1764,Les Sources - La Romaine,C14 & S15,true,false,false,6075,45.7899706080932,4.78412677452797,181
1770,Les Tilleuls,22,true,false,false,6078,45.79848428318998,4.803937344874893,189
1771,Les Tilleuls,20 & 22,true,false,false,6079,45.79793993907572,4.803459945443865,189
11238,Les Tourelles,40,false,false,false,3629,45.81955226408944,4.858038508379876,161
11239,Les Tourelles,40,false,false,false,3630,45.819678730306684,4.858018561513035,161
1774,Les Tours,66,false,false,false,6080,45.78079842229714,4.796081318923109,21
47517,Les Tritons,S9,false,false,false,9892,45.71074770112287,4.784491434368696,163
47518,Les Tritons,S9,false,false,false,9893,45.70913674007362,4.784564490193416,163
1777,Les Vercheres,C2 & ZI4,true,false,false,6083,45.817393554219976,4.901323024339121,128
1778,Les Vercheres,C2 & ZI4,true,false,false,6084,45.81767678792305,4.90192842491649,128
39514,Les Vergers,15,false,false,false,4540,45.66199656927603,4.818019200828889,162
47235,Les Vergers,15,true,false,false,9227,45.66201765923036,4.818115527927384,162
36230,Les Vernes - De Gaulle,80,true,false,false,4128,45.60439566035044,4.763570707450134,166
36231,Les Vernes - De Gaulle,80,true,false,false,4127,45.60471288469722,4.763739184330575,166
36227,Les Vernes - J. Valles,80,false,false,false,4124,45.60681107558488,4.766741854745968,166
47772,Les Vernes - J. Valles,80,true,false,false,10799,45.60720084576411,4.766516271407206,166
36228,Les Vernes - Lenine,80,true,false,false,4126,45.60743966968329,4.764320186608126,166
36229,Les Vernes - Lenine,80,true,false,false,4125,45.6077462376293,4.764295207661857,166
36224,Les Vernes - R. Rolland,80,false,false,false,4122,45.603339999882586,4.767422433578186,166
36225,Les Vernes - R. Rolland,80,false,false,false,4121,45.60304687392291,4.767367201399612,166
1781,Les Villas,21,true,false,false,2066,45.81823895418804,4.775614757305545,187
1782,Les Villas,21,true,false,false,2063,45.81766092964743,4.775704968018683,187
12124,Les Villas,3 & 61,true,false,false,9696,45.818439962481605,4.771072631997569,187
42054,Les Villas,3 & 61,true,false,false,2064,45.817971986897476,4.771567600602151,187
1783,Les Violettes,60,false,false,false,2067,45.66719208611919,4.866652927046276,177
1784,Lesire,52 & C3,true,false,false,2068,45.78080553348054,4.913781248192956,171
1785,Lesire,52 & C3,true,false,false,2069,45.78090873434348,4.913783254397326,171
1786,Letra,84 & R2,true,false,false,2071,45.82854060217077,4.791947482795195,189
1787,Letra,84 & R2,true,false,false,2070,45.82862209524418,4.792337392059035,189
46432,Liauthaud,81,false,false,false,5418,45.58957174448534,4.760752155188618,166
46433,Liauthaud,81,false,false,false,5419,45.5890517415327,4.761422208263888,166
3297,Liberte,C9,true,false,false,370,45.75876993833803,4.842612127013184,81
32112,Liberte,T1,true,false,false,368,45.758860716650254,4.842489080961935,81
32113,Liberte,T1,true,false,false,369,45.758853691461574,4.842388456517842,81
46369,Ligonnet,81,false,false,false,5412,45.59548775377558,4.769664283409532,166
46370,Ligonnet,81,false,false,false,5413,45.595340795667504,4.769787295562115,166
1794,Limonest Centre,21,true,false,false,2073,45.837503925162565,4.771644326091469,187
1795,Limonest Centre,21,true,false,false,2072,45.837441863932185,4.771567401173906,187
46015,Limonest Cimetiere,21,false,false,false,2075,45.842964931416056,4.768547108303378,187
1797,Limonest Cimetiere,21 & 21,false,false,false,2074,45.84268505276453,4.768586235988755,187
42155,Limonest Le Puy d'Or,3,true,false,false,4704,45.8150880059756,4.775753647907519,187
42157,Limonest Le Puy d'Or,3,true,false,false,4703,45.813966028091926,4.776238704344769,187
46935,Limonest Le Puy d'Or,21 & 61,true,false,false,6644,45.81324096946764,4.776890673063269,187
46936,Limonest Le Puy d'Or,21 & 61,true,false,false,6645,45.81305399121936,4.77682972737237,187
10543,Limonest Maison Retraite,21,true,false,false,3481,45.840614725583286,4.772332342325614,187
47197,Limonest Maison Retraite,21,true,false,false,9279,45.840872899785175,4.772227365945816,187
1798,Limonest Place,21,true,false,false,2077,45.836069783911235,4.771474154023887,187
1799,Limonest Place,21,true,false,false,2076,45.83519891283558,4.771371182798425,187
3281,Linossier - Richan,S4,true,false,false,10300,45.77949087346851,4.837355678944915,20
3497,Lionel Terray,26 & C15 & C17,true,false,false,3076,45.72621611886674,4.90102080259714,126
3498,Lionel Terray,26 & C15 & C17,true,false,false,3077,45.726309557572804,4.900870929205423,126
46782,Lissieu - Montluzin,21,false,false,false,6272,45.87093079530567,4.749384916600704,168
46783,Lissieu - Montluzin,21,false,false,false,6273,45.87083874113198,4.749324950170573,168
42286,Lissieu - Montluzin,61,false,false,false,2275,45.87122562463095,4.748602069801002,168
46009,Lissieu - Montluzin,61,true,false,false,2274,45.87130860474525,4.748090299160045,168
42287,Lissieu - Montluzin,115 & 115,false,false,false,10615,45.87170676136663,4.745571923348214,168
47693,Lissieu - Montluzin,115 & 115,false,false,false,10616,45.87171180609445,4.745865933134117,168
42284,Lissieu Centre Mairie,115 & 61,false,false,false,4711,45.865711799018065,4.742448977669683,168
42285,Lissieu Centre Mairie,115 & 61,false,false,false,4712,45.86472486472764,4.742266987926132,168
42282,Lissieu La Reserve,115 & 61,false,false,false,4709,45.857644899002494,4.739201047100742,168
42283,Lissieu La Reserve,115 & 61,false,false,false,4710,45.858065875873436,4.739361036053909,168
42280,Lissieu Le Nelie,115 & 61,false,false,false,4707,45.851047927730804,4.733739181479361,53
42281,Lissieu Le Nelie,115 & 61,false,false,false,4708,45.848802004802465,4.732895174058216,53
47541,Logis Neuf - Garenne,30,false,false,false,9980,45.662715349878475,4.994234788576896,46
47542,Logis Neuf - Garenne,30,false,false,false,9981,45.662715349878475,4.994234788576896,46
1802,Longchamp,37 & C17,true,false,false,2079,45.78140888120293,4.886162389313618,159
1803,Longchamp,37 & C17,true,false,false,2078,45.78126483909865,4.885251171461126,159
1804,Longefer,24 & 34,true,false,false,2081,45.7393379781948,4.880151152518684,85
1805,Longefer,24 & 34,true,false,false,2080,45.74007924523859,4.881798373734903,85
1809,Lorette,78 & C10,true,false,false,2085,45.707134309108724,4.798123111823041,178
42994,Lorette,78 & C10,true,false,false,2084,45.70757469338497,4.798366597368323,178
3499,Lortaret,76,true,false,false,3078,45.71278663566159,4.956314953179627,172
3500,Lortaret,76,true,false,false,3079,45.71359587497352,4.956738945100843,172
11878,Lortet,64,true,false,false,3150,45.74163232620755,4.840970444877991,84
11879,Lortet,64,true,false,false,3147,45.74142797899491,4.840446927646095,84
45806,Lortet,C7,true,false,false,3149,45.74261733321276,4.840376981278762,84
46942,Lortet,C7,false,false,false,8853,45.74257525149707,4.838736347841599,84
2053,Louis Bouquet,20 & 2 & 71 & S10,true,false,false,2252,45.79781193790455,4.818792052457306,21
2054,Louis Bouquet,20 & 2 & 71 & S10,true,false,false,2253,45.79812694699494,4.818989008744672,21
1812,Louis Braille,C25,true,false,false,2088,45.69598848433754,4.949689201301068,172
47253,Louis Braille,C25,true,false,false,9307,45.69594849568428,4.949798287530962,172
45828,Louis Renault,ZI2,false,false,false,5029,45.77700793791277,5.031262957179433,144
41816,Louisa Siefert,S7,false,false,false,10560,45.80517233233153,4.817416588760953,183
34417,Louise Michel,69,false,false,false,2090,45.77426398320963,4.893587814564416,159
1817,Louise Michel,69 & C17,true,false,false,10716,45.77452182127272,4.893728436693432,159
1815,Louise Michel,C17,true,false,false,2092,45.774139821692,4.894423179786175,159
46070,Lucien Maitre,S5,true,false,false,5115,45.789760962807875,4.826039012856262,142
1820,Ludovic Bonin,C12,true,false,false,2094,45.726964418290635,4.853817406282635,160
1821,Ludovic Bonin,C12,true,false,false,2093,45.7270473466614,4.853908464570279,160
1822,Luther King,24 & C17,true,false,false,2095,45.73189321564186,4.901216409120526,126
1823,Luther King,24 & C17,true,false,false,2096,45.73206323398253,4.901264434120113,126
1825,Luzy,46 & C21,true,false,false,2100,45.756192268649,4.801641226961781,82
1826,Luzy,46 & C21,true,false,false,2099,45.75624727416761,4.802280198251083,82
47470,Lycee agri. et horticole,10E,true,false,false,10573,45.81364807685985,4.767372634758147,190
47471,Lycee agri. et horticole,10E,true,false,false,10574,45.81211308783191,4.767370668902688,190
40536,Lycee Blaise Pascal,5,false,false,false,3175,45.76552681510725,4.752404960316703,134
11974,Lycee Blaise Pascal,142 & 5 & 5 & 72 & 98,false,false,false,3176,45.76533712775185,4.751599271453354,134
11975,Lycee Blaise Pascal,142 & 98,true,false,false,3171,45.76562722200505,4.751084717550635,134
41758,Lycee Branly,45,true,false,false,3606,45.75315433479701,4.791644070665328,82
11099,Lycee Branly,90,false,false,false,3607,45.75309033484244,4.792759216165493,82
30366,Lycee Colbert,C25 & PL2 & T36,true,false,false,9306,45.74574523629496,4.859198400288667,85
45869,Lycee Colbert,T4,true,false,false,752,45.745592513365466,4.858992894546708,85
45870,Lycee Colbert,T4,true,false,false,753,45.7455881661212,4.859026122258117,85
37980,Lycee Cuzin,70,true,false,false,3491,45.801090809044844,4.856020859346349,142
10585,Lycee Cuzin,70 & C2,true,false,false,3490,45.80072023601667,4.854884241116657,142
3346,Lycee Cuzin,C2,true,false,false,3489,45.80175593370108,4.856064203331827,142
47225,Lycee de l'Automobile,25,true,false,false,9265,45.75149802531756,4.905712351069526,126
47229,Lycee de l'Automobile,25 & C8,true,false,false,9269,45.75153501873573,4.905067314665351,126
12041,Lycee Francois Cevert,19,true,false,false,3204,45.78289842276388,4.788958000907607,181
12042,Lycee Francois Cevert,19,true,false,false,3203,45.78280765798211,4.788992548283542,181
47339,Lycee J.P. Sartre,52 & 79,true,false,false,9676,45.738348149854616,4.923925278930005,126
45766,Lycee J.P. Sartre,52 & C15,true,false,false,4286,45.73881239556435,4.922060341465286,126
45764,Lycee J.P. Sartre,79 & C15,true,false,false,4283,45.73806813630308,4.922096336290692,126
45260,Lycee J.P. Sartre,T5,true,false,false,734,45.737976197948576,4.922187658496748,126
45261,Lycee J.P. Sartre,T5,true,false,false,735,45.73804779704429,4.922154771107943,126
39534,Lycee Jacques Brel,C12,true,false,false,653,45.694977541054946,4.879812572855663,160
39917,Lycee Jacques Brel,C12,true,false,false,650,45.695010539699034,4.880147548244605,160
39394,Lycee Jacques Brel,T4,true,false,false,651,45.69494917316481,4.879848898016211,160
39395,Lycee Jacques Brel,T4,true,false,false,652,45.69489455989645,4.879931151397499,160
1835,Lycee Jean Perrin,2 & 20 & 71,true,false,false,2102,45.794428299679566,4.814409801158258,21
47645,Lycee Jean Perrin,2 & 20 & 71,true,false,false,10354,45.79409297586138,4.813697005859559,21
46928,Lycee Jean Perrin,S10,false,false,false,6566,45.79420797924726,4.815195996303383,21
39895,Lycee Lumiere,34,true,false,false,611,45.73445973412143,4.862997007732171,85
46632,Lycee Lumiere,26 & 26,true,false,false,5873,45.733936813428876,4.863834211955128,85
39894,Lycee Lumiere,34 & C16,true,false,false,614,45.7342291821867,4.863641973912502,85
40014,Lycee Lumiere,C16,true,false,false,612,45.7351904520614,4.863724671008098,85
39376,Lycee Lumiere,T4,true,false,false,615,45.73678079075008,4.861757299718104,85
39377,Lycee Lumiere,T4,true,false,false,609,45.736820720365316,4.861854897656389,85
12074,Lycee Ombrosa,40,false,false,false,3219,45.80758876390891,4.84389693532313,142
12075,Lycee Ombrosa,40,false,false,false,3220,45.80749476598337,4.843756860373339,142
36233,Lycee Picasso,80,true,false,false,4129,45.60198276670313,4.762772132694713,166
36232,Lycee Picasso,80 & 81,true,false,false,4130,45.601856320783305,4.762792216746114,166
43834,Lycee Rosa Parks,84 & 96,true,false,false,4891,45.87689397095903,4.84703673120628,138
1842,Lyon-Plage,40,true,false,false,2103,45.7889834339996,4.819671306033268,20
1843,Lyon-Plage,40,true,false,false,2104,45.78792798811147,4.818330076094501,20
39914,M. Houel Hotel de Ville,C12,true,false,false,647,45.69635357961833,4.883072892983752,160
47072,M. Houel Hotel de Ville,C12,true,false,false,9832,45.69625358405034,4.883179507641059,160
39392,M. Houel Hotel de Ville,T4,true,false,false,649,45.69654329389235,4.884576332796594,160
39393,M. Houel Hotel de Ville,T4,true,false,false,648,45.69647078774608,4.884594172439484,160
1845,Machy,21,false,false,false,2105,45.87168838833733,4.756392344622046,57
1846,Machy,21,true,false,false,2106,45.87176143601997,4.756344021178583,57
47066,Maconniere,15E & 18,false,false,false,9951,45.64782263625096,4.804226419586529,146
10258,Mailly,38 & C13,true,false,false,3358,45.783029210564756,4.833271072281547,20
10747,Maintenue,21 & 96,true,false,false,3523,45.88680747979218,4.800969638537754,147
42514,Mairie de Sainte Foy,C19,true,false,false,2108,45.734962851568945,4.799059103805661,192
42515,Mairie de Sainte Foy,C19,true,false,false,2109,45.73501652290477,4.799074358669826,192
12005,Mairie de St Rambert,S10,false,false,false,3182,45.79819353172457,4.830150567913019,21
30566,Mairie de St Rambert,S10,false,false,false,3183,45.79812644540817,4.82992875764007,21
1863,Mairie de Villeurbanne,27 & 69 & C26,true,false,false,2111,45.76677176403247,4.880249288751275,159
1862,Mairie de Villeurbanne,69 & C26,true,false,false,2110,45.7665109985702,4.880237230536955,159
10139,Mairie du 1er,C13 & C18 & S12 & S6,true,false,false,3305,45.76963108948255,4.830336221540427,80
10140,Mairie du 1er,C13 & C18 & S12 & S6,true,false,false,3306,45.769670936306994,4.830053777416771,80
1865,Mairie du 4eme,45 & C13,true,false,false,2112,45.7740600516248,4.828181799622691,20
1864,Mairie du 4eme,45 & C13 & S12 & S4,true,false,false,2113,45.77405510314098,4.827508195796478,20
1866,Mairie du 5eme,46 & 90,true,false,false,2114,45.75806624208645,4.801065253275925,82
1867,Mairie du 5eme,46 & 90,true,false,false,2115,45.75802637948238,4.80097859745025,82
42955,Mairie du 6eme,38,true,false,false,4778,45.7683318763367,4.850546164832953,86
37597,Mairie St Cyr,S7,false,false,false,10544,45.81589480334458,4.817730796086016,183
36214,Maison,80,true,false,false,4109,45.60907895551782,4.779576306239941,167
47356,Maison,80,true,false,false,9617,45.60852577318917,4.779654270982419,167
11439,Maison Ampere - Musee,84 & R2,false,false,false,3698,45.85383565520586,4.799714079471829,186
12127,Maison Carree,61,false,false,false,3230,45.82489208824198,4.761825138330319,190
43494,Maison d'Arret,C25 & ZI1,true,false,false,4581,45.67747754799603,4.932921608935794,175
43495,Maison d'Arret,C25 & ZI1,true,false,false,4582,45.67759265748411,4.933004080421107,175
10339,Maison de l'Aqueduc,14,false,false,false,10657,45.72689371246883,4.778662148191011,192
10340,Maison de l'Aqueduc,14,false,false,false,3391,45.72731154785639,4.778487904939388,192
30392,Maison de l'Enfance,S11,false,false,false,3787,45.77961719658684,4.793265140750075,21
45040,Maison des Associations,S5,true,false,false,4940,45.79252495247704,4.828564042701135,142
3285,Maison des Canuts,S4,true,false,false,10302,45.777193980323204,4.833584157409068,20
45448,Maison des Jeunes,12,false,false,false,4980,45.70387391791363,4.747952372898866,44
45449,Maison des Jeunes,12,false,false,false,4981,45.70399189922282,4.747777433456212,44
1877,Maison des Pretres,15E & 18,true,false,false,2118,45.65094204282393,4.812785677809024,146
1878,Maison des Pretres,15E & 18,true,false,false,2119,45.651865885965385,4.813340560605257,146
2102,Maison du Confluent,15,true,false,false,2299,45.72588151152606,4.816662442902169,137
2103,Maison du Confluent,15,true,false,false,2300,45.726215521293895,4.816557454409404,137
11329,Maison du Peuple,93,true,false,false,3654,45.70434920798871,4.88217079791065,160
10331,Maisons Neuves,69 & C9,true,false,false,2121,45.75667927541003,4.876362125167837,81
11215,Maisons Neuves,69 & C9,true,false,false,2120,45.756361020963,4.876249318563606,81
1882,Maisons Neuves,C11,true,false,false,2122,45.755662090794196,4.8754843517684,81
46957,Maisons Neuves,C11,true,false,false,6663,45.75573211343331,4.876515273708256,81
45424,Malataverne,11 & 2EX,false,false,false,4955,45.69788900243303,4.686152418845874,31
45425,Malataverne,11 & 2EX,false,false,false,4956,45.69772740476543,4.686132680125061,31
1885,Manissieux Clemenceau,26 & 50,true,false,false,2127,45.70378936841985,4.983350065296015,172
1886,Manissieux Clemenceau,26 & 50,true,false,false,2126,45.70397043127734,4.983066104456364,172
34541,Manissieux Mont-Blanc,50 & 5,false,false,false,3975,45.6977734051445,4.988732024442259,172
46419,Manissieux P. Blanche,1E,false,false,false,5388,45.70583341559807,4.991187109560768,172
46420,Manissieux P. Blanche,1E,false,false,false,5389,45.705732347267514,4.991034100893446,172
10165,Manissieux P. Blanche,26 & 26,true,false,false,3313,45.70561909508734,4.992011886806313,172
38296,Manissieux Place Balzac,26 & 50,false,false,false,10748,45.70591238737405,4.978479097541636,172
44358,Manissieux Place Balzac,26 & 50,true,false,false,5525,45.70604939638782,4.978108200786417,172
45822,Manufacture Montluc,69,true,false,false,763,45.749894639095444,4.861095593713427,81
47084,Manufacture Montluc,69,false,false,false,11322,45.74905514458075,4.861261382670118,81
37408,Manufacture Montluc,C25 & C7 & PL2,true,false,false,5865,45.74977621462677,4.858795865766645,81
1892,Manufacture Montluc,C25 & T36,true,false,false,758,45.74939934476764,4.859504264273958,81
38834,Manufacture Montluc,C7,true,false,false,5868,45.74983521734188,4.859066263879274,81
1889,Manufacture Montluc,T36,false,false,false,757,45.749287068040836,4.859293398125647,81
45861,Manufacture Montluc,T4,true,true,false,756,45.75014825181833,4.860304914642793,81
45862,Manufacture Montluc,T4,true,true,false,761,45.75014381754145,4.860341998312554,81
1893,Marais,37,true,false,false,2134,45.78545825649584,4.901635003231511,159
47380,Marais,37,true,false,false,9956,45.785502687539065,4.902137179939484,159
35434,Marc-Antoine Petit,S1,true,false,false,10521,45.74538010389206,4.824633454493555,83
47872,Marc-Antoine Petit,S1,false,false,false,11320,45.74559027560351,4.825563342825872,83
1895,Marcel Pagnol,39,false,false,false,2137,45.71298126344886,4.888120661231612,160
1896,Marcel Pagnol,39,false,false,false,2136,45.71261954723695,4.88819384212318,160
36251,Marcel Paul,80 & 81 & R3,true,false,false,4150,45.58381704889849,4.770741246814008,166
3484,Marcel Vernay,50 & ZI8,false,false,false,3068,45.69767266179385,4.952859818331293,172
3485,Marcel Vernay,50 & ZI8,false,false,false,3067,45.69763811968482,4.95086708372101,172
35254,Marcy Campus Sanofi,98 & 98E,true,false,false,4010,45.777740332630174,4.705539720310106,193
1899,Marcy INTEFP,98,true,false,false,2139,45.78684343632098,4.714228785873289,193
47278,Marcy INTEFP,72 & 98 & GE6,true,false,false,9339,45.786729444199366,4.714247787117301,193
1902,Marcy l'Etoile,72 & 98,true,false,false,2141,45.78133652517298,4.705661815707664,193
47920,Marcy l'Etoile,72 & 98 & GE6,false,false,false,11461,45.78156848622844,4.705686858637545,193
1905,Marcy l'Orme,72 & 98,true,false,false,2144,45.77893336266181,4.705732604865969,193
1906,Marcy l'Orme,72 & 98,true,false,false,2142,45.7788619643134,4.705703802286152,193
44320,Marcy l'Orme,GE6,false,false,false,2143,45.77943021165975,4.706500101064652,193
33045,Marcy Saule,72,false,false,false,3910,45.77857892867899,4.702051244186126,193
33046,Marcy Saule,72,false,false,false,3909,45.77844655559954,4.701626846022063,193
3321,Marcy Sources,98,true,false,false,3031,45.7874330615586,4.70687071712242,193
3322,Marcy Sources,72 & 98 & GE6,true,false,false,3030,45.788209450828894,4.707101799475199,193
1907,Marcy Vercheres,98,true,false,false,2146,45.785890135275736,4.706624102873638,193
1908,Marcy Vercheres,72 & 98 & GE6,true,false,false,2145,45.78603047901793,4.706763821050856,193
46403,Marechal Juin,1E & 47,false,false,false,5372,45.68621938630687,5.064142488654817,50
46404,Marechal Juin,1E & 47,false,false,false,5373,45.68589441782445,5.063757396625325,50
10329,Marengo,69,false,false,false,3387,45.759585951646734,4.877190746421056,159
11240,Marengo,69 & C9,true,false,false,3388,45.758787162126204,4.876292258109332,159
44838,Marengo,C9,true,false,false,3386,45.759254065998434,4.876041312451857,159
42376,Margnolles - Pasteur,C13 & S5,true,false,false,2148,45.78529490372659,4.837838336020545,142
42377,Margnolles - Pasteur,C13 & S5,true,false,false,2147,45.78541996061683,4.83803906883749,142
47559,Marietton - Pont SNCF,5,true,false,false,10433,45.77583613194136,4.801205165207786,21
11228,Marietton - Pont SNCF,5 & PL3,true,false,false,3625,45.77598958128168,4.800291282887033,21
33124,Marietton S. Apollinaire,5,true,false,false,3664,45.774688793863056,4.793930127417371,21
11355,Marietton S. Apollinaire,19 & 3 & 5 & PL3,true,false,false,3663,45.77471621602754,4.793841053999674,21
41154,Marius Berliet,C25,true,false,false,3781,45.74188676293747,4.859751224961613,85
32446,Marius Berliet,C25 & PL2,true,false,false,3782,45.74298435991343,4.8597758363147,85
11194,Marius Grosso,16 & 28 & ZI3,true,false,false,2151,45.76315988052213,4.931042174468944,171
11195,Marius Grosso,16 & 28 & ZI3,true,false,false,2150,45.763006829310584,4.930322459216976,171
1916,Marius Poncet,72,false,false,false,10773,45.75831942180291,4.73803366339906,188
47448,Marius Poncet,72,false,false,false,9709,45.758319581407065,4.736793041813796,188
1917,Marjolet,15E,false,false,false,2155,45.677055822143885,4.824090462942602,162
1918,Marjolet,15E,false,false,false,2154,45.677202140907426,4.824392398346685,162
32287,Marne - Lacouture,C17,true,false,false,2157,45.74293505536564,4.91031065808763,126
32288,Marne - Lacouture,C17,true,false,false,2158,45.74293992433599,4.910490871762944,126
32295,Marne Montferrat,24,true,false,false,10707,45.73994702152134,4.914606046517771,126
32296,Marne Montferrat,24,true,false,false,3876,45.73992957529976,4.916932068138459,126
1921,Marne Pagere,24,false,false,false,10704,45.74183233949243,4.914822927092181,126
1922,Marne Pagere,24,false,false,false,2160,45.742216295030595,4.916525051716415,126
1923,Marronniers,33 & 70 & 77 & 9,true,false,false,2162,45.81437496882297,4.861714336512845,142
1924,Marronniers,33 & 70 & 77 & 9,true,false,false,2163,45.81492160662661,4.862435862056708,142
36147,Marseille - Perigord,67,false,false,false,4086,45.761576036161316,5.020905988486883,179
36155,Marseille - Perigord,67,true,false,false,4085,45.76166749644546,5.021764428628287,179
45964,Martoret,147 & C24E,true,false,false,5082,45.7423238593218,4.695530992086483,58
45969,Martoret,147 & C24E,true,false,false,5083,45.74226587093426,4.695515008904771,58
37196,Maryse Bastie,C15,true,false,false,2165,45.734667978714256,4.874909394938983,85
1932,Maryse Bastie,C15 & PL2,true,false,false,2164,45.73472252228805,4.874487726070751,85
1937,Mas du Taureau,37,true,false,false,2169,45.785070748460896,4.910163160721888,171
1938,Mas du Taureau,37,true,false,false,2168,45.785646720643335,4.910840244518552,171
1936,Mas du Taureau,52 & C3,false,false,false,2167,45.785085312142066,4.910855390791653,171
10300,Mas du Taureau,52 & C3,false,false,false,2166,45.78519248559993,4.911284987664556,171
1941,Massard,28,false,false,false,5435,45.727947263189364,5.01883690644875,43
1942,Massard,28,false,false,false,5436,45.7279852423894,5.018422956595936,43
3333,Massena,38,true,false,false,127,45.76889906673832,4.852486201597961,86
42741,Massena,A,true,true,false,130,45.76953888320007,4.853429703947015,86
46054,Massena,A,true,true,false,129,45.76961994676941,4.853318940125234,86
39940,Maurice Ravel,39 & 60,true,false,false,4561,45.67731357503932,4.860985507905996,177
47442,Maurice Ravel,39 & 60,true,false,false,9692,45.67706655971443,4.861030429847217,177
3284,Maurice Sceve,S4,true,false,false,10301,45.777115980207505,4.836887509756564,20
39949,Maurice Thorez,60,true,false,false,669,45.69978961812223,4.863207613454484,160
39950,Maurice Thorez,60,true,false,false,666,45.6999195849133,4.863108240777398,160
39402,Maurice Thorez,T4,true,false,false,667,45.6998903261572,4.86330022859781,160
39403,Maurice Thorez,T4,true,false,false,668,45.69981464259501,4.863295471175703,160
31242,Max Barel,35 & ZI1,true,false,false,3833,45.69839820900813,4.897246291222053,160
46551,Mayer,78 & 80,true,false,false,5541,45.609240704646346,4.78957431840416,167
46552,Mayer,78 & 80,true,false,false,5542,45.60931970817121,4.789686326687161,167
42794,Mediatheque,50,true,false,false,4775,45.69435881574038,4.936659019556124,172
42914,Mediatheque,50,true,false,false,4776,45.69433207085468,4.936259564605906,172
43018,Mendes France - Alsace,93,true,false,false,4780,45.71841678279741,4.910243891068895,126
47538,Mendes France - Alsace,93,true,false,false,10872,45.71832533041573,4.909902422019841,126
41016,Mendes France - Rambion,85,false,false,false,4618,45.761494929899946,4.989802128534131,179
41017,Mendes France - Rambion,85,false,false,false,4619,45.76151695737356,4.989848975927991,179
1950,Menival Centre,65 & C21,true,false,false,2171,45.75666536983256,4.786258590242484,82
1951,Menival Centre,65 & C21,true,false,false,2170,45.756928925959556,4.785730252887004,82
10309,Menival Sainte Anne,14 & 65 & 72 & 73E & C24E,true,false,false,692,45.7570967079156,4.782162955696402,82
10308,Menival Sainte Anne,14 & 72,true,false,false,691,45.75714390818036,4.782062182655159,82
1953,Menival Sainte Anne,65 & 73E & C21 & C24E,true,false,false,690,45.75636973274302,4.78206635065221,82
1952,Menival Sainte Anne,65 & C21,true,false,false,689,45.75675199202916,4.783112042744486,82
1956,Merlo,63,true,false,false,2172,45.7190332589472,4.787038647934375,178
1957,Merlo,63,true,false,false,2173,45.71895741260323,4.787626371660786,178
1958,Merlus,63,true,false,false,2175,45.718689978224624,4.790801249694294,178
1959,Merlus,63,true,false,false,2174,45.71864782566932,4.790670871514969,178
10942,Mermoz - Californie,34,true,false,false,1012,45.73344127729074,4.879680447495812,85
30397,Mermoz - Californie,34,true,false,false,1013,45.73311429245572,4.878312357533812,85
323,Mermoz - Californie,C15,true,false,false,1011,45.73358329477708,4.878374376519849,85
325,Mermoz - Californie,C15 & PL2,true,false,false,9757,45.73347596444967,4.878260676894259,85
47301,Mermoz - Californie,T6,true,false,false,10065,45.73307328769866,4.878481418254665,85
47302,Mermoz - Californie,T6,true,false,false,10066,45.73309327831343,4.878441338121505,85
47414,Mermoz - Moselle,C15,true,false,false,9849,45.73221227797451,4.882711464837669,85
2091,Mermoz - Moselle,C15 & PL2,true,false,false,10177,45.732402229325,4.881591451405733,85
47303,Mermoz - Moselle,T6,true,false,false,10067,45.73222324873099,4.882410428585697,85
47304,Mermoz - Moselle,T6,true,false,false,10068,45.73242822892939,4.881925432501581,85
