properties/id;properties/nom;properties/desserte;properties/pmr;properties/ascenseur;properties/escalator;properties/gid;properties/last_update;properties/last_update_fme;geometry/type;geometry/coordinates/0;geometry/coordinates/1
11335;Berliet Porte E;54A:A,62A:A,87A:A,93A:A,ZI1A:A;true;false;false;3658;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70437546006371;4.891704515080679
11336;Berliet Porte E;62A:R,93A:R;true;false;false;3657;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.704743386587786;4.89096360456079
11337;Berliet Porte C;62A:A;true;false;false;3659;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.706882157493915;4.898617244219157
11338;Berliet Porte C;62A:R;true;false;false;3662;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.706925650529385;4.898683506281077
11355;Marietton S. Apollinaire;19A:A,3A:A,5A:A,PL3A:A;true;false;false;3663;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77471621602754;4.793841053999674
11360;Jean-Jacques Rousseau;62A:A;true;false;false;3665;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.700152944833114;4.942212448234044
11361;Jean-Jacques Rousseau;62A:R;true;false;false;3666;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70015801293624;4.941994300943104
11364;Polaris;111A:R,54A:R;false;false;false;3667;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66936536193789;4.897001038929671
11374;Albert Ferrus;87A:A;true;false;false;3669;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66437654792891;4.942394858006749
11375;Albert Ferrus;87A:R;true;false;false;3670;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66446586796633;4.942424758372383
11389;Tissot;2A:A,31A:A,C14A:A,C6C:A;true;false;false;2837;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77681597353764;4.804058727286182
11390;Claude Joseph Bonnet;2A:A,C18A:R;true;false;false;998;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77435853057993;4.821210664926761
11391;La Colline;S4A:A;true;false;false;3671;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.779606403289954;4.817537000731507
11392;Parilly;26A:R;true;false;false;150;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.719797364757454;4.886863512430466
11396;Labourbe;79A:R;true;false;false;3672;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.71747740449849;4.884358350089444
11397;Labourbe;79A:A;true;false;false;3673;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.71738845265399;4.884323522142178
11400;Stade Ph. De Lassalle;S4A:A;true;false;false;3674;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78324242602561;4.820814393538483
11404;Ecluse de Rochetaillee;40A:A,70A:A;true;false;false;9930;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.844539531165886;4.835296274417695
11405;Ecluse de Rochetaillee;40A:R,70A:R;true;false;false;9931;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.84422151314597;4.835203247504842
11410;Z.I. Genay Neuville;43A:A;true;false;false;2990;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.89072233679021;4.826301539755077
11411;Z.I. Genay Neuville;43A:R;true;false;false;2989;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.89052026695995;4.825910565158715
11412;Les Lilas;43A:R;true;false;false;3545;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.89270827952951;4.830667493436244
11415;L'Aventuriere;S14A:A;true;false;false;1649;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.887197124611546;4.835868524232307
11418;Rey Loras;S14A:A;false;false;false;3681;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88291027911973;4.837106606831538
11419;Rey Loras;S14A:A;false;false;false;3682;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.8827052237984;4.83709469091648
11420;Rue de Prandieres;S14A:A;false;false;false;3684;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88508219647197;4.836661600709182
11421;Rue de Prandieres;S14A:A;true;false;false;3683;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88548129868084;4.836447639404178
11425;Montanay La Tour;97A:A,97A:R;false;false;false;3685;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.87656698956547;4.85923882301241
11426;St Germain Four a Chaux;96A:A,96A:R;true;false;false;3687;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88899595411196;4.806174694140989
11427;St Germain Four a Chaux;96A:A,96A:R;true;false;false;3686;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88859661671767;4.806324298196329
11428;St Germain Cites;21A:R,96A:A,96A:R;false;false;false;3688;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88929149935854;4.800823598824762
11429;La Poype;97A:A,97A:R;false;false;false;3689;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.880952546914685;4.862765469745591
11430;Les Roses;97A:A;true;false;false;3690;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.87955677464173;4.853151324152792
11431;Les Roses;97A:R;true;false;false;3691;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.87991306734693;4.853721835273078
11434;Neuville Place J. Jaures;97A:A;false;false;false;3692;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.875043926992014;4.839980417385207
11435;Stade J. Lacaze;96A:A,96A:R;true;false;false;3693;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.883447427436664;4.81276367807818
11436;Stade J. Lacaze;96A:A,96A:R;true;false;false;3694;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88372841845168;4.812433641048603
11437;Route du Pontet;96A:A,96A:R;false;false;false;3695;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.878788441041394;4.827817699081469
11439;Maison Ampere - Musee;84A:A,84A:R,R2A:A,R2A:R;false;false;false;3698;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.85383565520586;4.799714079471829
11440;Ecole N.D. Bellegarde;84A:A,84A:R,96A:A,96A:R,97A:A,97A:R;true;false;false;3699;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.87040803560554;4.842011209161111
11442;Garibaldi - Duquesne;38B:R;true;false;false;3700;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.772642074720125;4.849804178170337
11444;Garibaldi - Gambetta;C7B:A;true;false;false;1464;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.75127787423014;4.853559423045239
11452;St Germain Pain Beni;21A:A,96A:A,96A:R;false;false;false;3529;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.88377251739443;4.799548688308873
11477;Solaize Croix Rouge;39A:A,39A:R;false;false;false;3704;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.63889643596782;4.853279692980283
11491;Mermoz - Pinel;1EX:A;false;false;false;10583;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73120525546586;4.888154400482228
11498;Villebois Mareuil;69A:A;true;false;false;3706;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.75470343491286;4.874573563743269
11499;Villebois Mareuil;69A:R;true;false;false;3705;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.75473186276213;4.874510581318988
11500;Dauphiné -Lacassagne;69A:A;true;false;false;546;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.752623415891826;4.869025724747239
11501;Dauphiné -Lacassagne;69A:R;true;false;false;8880;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.75268751860218;4.868977242137634
11502;St Philippe;69A:A;true;false;false;3708;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.75093742382994;4.865155070673111
11503;St Philippe;69A:R;true;false;false;8881;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.751064179192845;4.865122322019412
11504;Sans Souci;69A:A,69A:R;true;false;false;8882;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74838219021766;4.863546346157159
11515;Vaulx Les Grolieres;37A:R,52A:A,7A:R,C3A:R;true;false;false;2911;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78750837283826;4.910389835507752
11516;Vaulx Les Grolieres;37A:A,52A:R,7A:A,C3A:A;true;false;false;2910;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.787979712894796;4.910428110588028
11518;Bellecour A. Poncet;C12A:A,C12A:R,PL2A:A;true;false;false;898;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.755939808495484;4.83470362214367
11522;Bellecour Charite;35A:A;false;false;false;10808;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.755722322840604;4.833150695358057
11528;Paul Berliet;C25B:A,T36:A;true;false;false;9305;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70452951561654;4.912833496130614
11529;Hôtel de Ville L. Pradel;C13B:R,C14A:R,C3A:A;true;false;false;10103;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76626611013656;4.835950272779961
11534;Gare Part-Dieu V.Merle;25A:R,C7B:R;true;false;false;9190;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76060608558506;4.857945279828416
11544;Croix-Rousse;S4A:A,S4A:R;true;false;false;10307;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.774757091608535;4.832434179595711
11628;Georges Levy;35A:A;true;false;false;3087;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.719926483039984;4.868022896597918
11629;Georges Levy;35A:R;true;false;false;3088;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.71999642778113;4.868098461494235
11713;Boutasse - C. Rousset;C17A:R;true;false;false;407;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73444987986698;4.903885282381324
11715;Avenue des Avoraux;84A:R,R2A:R;false;false;false;3633;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.87518635906213;4.829318741050487
11717;Francheville Doulline;C20D:A,C20D:R,C20E:A;true;false;false;3274;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73763185345117;4.761643936924953
11721;Cimetiere de St-Priest;30B:A,76A:A,ZI8A:R;true;false;false;5329;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.69215547036601;4.946479236274398
11726;Dardilly Le Jubin;89E:A,89E:R;true;false;false;10536;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.81792156420033;4.761581975487397
11729;Decines Esplanade;57A:A;true;false;false;10263;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77253981866585;4.974092163453716
11738;Gare Part-Dieu Villette;T36:A,T36:R;false;false;false;538;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76056503940553;4.862746238374608
11743;23 Aout 1944;T36:A;false;false;false;3103;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66551262514979;4.951589416670138
11744;23 Aout 1944;T36:R;false;false;false;3102;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.666027451175026;4.951457095681334
11745;Mions Liberation;T36:A;true;false;false;3104;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.65902041715156;4.9537879430353
11746;Mions Liberation;T36:R;false;false;false;3105;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.65869244731426;4.953836035192083
11747;Mions Croix Rouge;T36:A;false;false;false;3106;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.652633447963204;4.953926913601225
11748;Mions Croix Rouge;T36:R;false;false;false;3107;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.65260143322452;4.953994960203685
11750;Place Jean Jaurès;64A:R;true;false;false;324;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74017378810962;4.840582696318429
11751;Place Jean Jaurès;64A:A;true;false;false;325;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.739566340895266;4.840375089277575
11753;Jean Vallier;64A:A;true;false;false;3109;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.732636694617185;4.839108729058925
11759;Domremy - Lacassagne;25A:A,C13B:R,C16A:A;true;false;false;3113;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.751233455794434;4.872780552786748
11760;Roger Salengro;26A:A,C15A:A,C17A:A;true;false;false;3115;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.72685065771375;4.90554868086898
11761;Roger Salengro;26A:R,C15A:R,C17A:R;true;false;false;3116;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.72674640257544;4.904991165568631
11796;Rue des Vergers;10D:A,10D:R,21A:A,GE4A:A,GE4A:R;true;false;false;3122;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80588873220571;4.771501863023137
11797;Rue des Vergers;21A:R;false;false;false;3121;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80592763732119;4.772198577724878
11798;Allee des Hetres;10D:A,10D:R,21A:A,GE4A:A,GE4A:R;true;false;false;3124;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80544016394274;4.774339163078329
11803;Pre Gaudry;64A:R;true;false;false;2481;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.737822061158035;4.839884392151557
11804;Pre Gaudry;64A:A;true;false;false;2480;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73721346713129;4.839728167483826
11807;Bellecour Charite;15C:A,15C:R,15F:A,15F:R,35A:A,35A:R,C10A:A,C10A:R;false;false;false;10851;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.754920462458955;4.832779989000311
11810;Charpennes;328A:A,C16A:A,C16A:R;true;false;false;241;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76995664177056;4.862376491135902
11834;Andre Bollier;64A:A;false;false;false;832;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73485199910041;4.839466527900396
11836;Jaures Blum;16A:A,79A:A;true;false;false;3641;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.771855863062804;4.970368124135145
11837;Jaures Blum;16A:R,79A:R;true;false;false;3643;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77201885683077;4.970657121190246
11838;Decines Bascule;79A:A;true;false;false;1293;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77098552785098;4.962328608348219
11839;Decines Bascule;79A:R;true;false;false;1294;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77106348832069;4.961689179942549
11841;Le Molard;79A:R;true;false;false;1860;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77135482892961;4.96588513269141
11843;Vaulx-en-Velin Aragon;C8A:R;true;false;false;3128;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78198370430098;4.929354134738843
11844;Paul Marcellin;C8A:A;false;false;false;11043;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.784681705289614;4.929289133779873
11845;Paul Marcellin;C8A:R;false;false;false;3130;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78478968287085;4.929201203536109
11856;St Fons Mairie;93A:A;true;false;false;9753;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70750358745328;4.855297570407097
11857;St Fons Mairie;60A:A;true;false;false;3134;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.709135521300546;4.852990584177657
11858;Curie Monnet;64A:A;false;false;false;3136;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70693585464325;4.850094463618822
11859;Curie Monnet;64A:R;false;false;false;3137;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.706925424663645;4.850158224774034
11860;Quai Aulagne;64A:A;false;false;false;3138;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70405257921336;4.845170515125391
11861;Quai Aulagne;64A:R;false;false;false;9310;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70409308695806;4.845198567668854
11862;Belle Etoile;64A:A,64A:R;false;false;false;3141;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.68464534773493;4.845430141848118
11866;Vallee de la Chimie;64A:A,64A:R;false;false;false;3142;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.68658959169138;4.846874503633065
11872;St Fons Recherche;64A:A,64A:R;false;false;false;3144;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.68422265343039;4.847629493825535
11877;11 Novembre 1918;93A:R;false;false;false;3146;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.68865588290408;4.863246540511759
11878;Lortet;64A:R;true;false;false;3150;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74163232620755;4.840970444877991
11879;Lortet;64A:A;true;false;false;3147;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74142797899491;4.840446927646095
11880;Interpol;C1A:A,C4A:A,C5A:A;true;false;false;3152;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.782597130883985;4.850220529085771
11881;Interpol;132:R,171:R,C1A:R,C4A:R,C5A:R;true;false;false;3151;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.782321177510276;4.84968044760211
11882;Musee d'Art Contemporain;C1A:A,C4A:A,C5A:A;true;false;false;3153;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78398124337936;4.853127066361228
11883;Musee d'Art Contemporain;132:R,171:R,C1A:R,C4A:R,C5A:R;true;false;false;3154;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78372674296512;4.852433552422236
11891;Berthet - Loucheur;19A:R,45B:R,66B:A,PL3A:A;true;false;false;3156;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76793736782387;4.805448230875742
11893;Berthet - Loucheur;19A:A,66B:R;true;false;false;3155;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76811791519378;4.804195904666872
11897;Artaud;S4A:A,S4A:R;true;false;false;10308;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78102288068848;4.836061682802629
11898;Charlemagne - C. Perier;S1A:R;true;false;false;10518;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.742252101171715;4.821998064315379
11917;Laurent Gerin;93A:A;true;false;false;3159;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70248055148091;4.883193595915578
11920;Gratte Ciel;C26A:A;true;false;false;87;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76955172090731;4.880313534264857
11921;Parc Tete d'Or Churchill;C5A:A;true;false;false;2359;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77806346003952;4.844854830168841
11925;Parc de Champvert;45B:R,90B:R;true;false;false;3162;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76206559055952;4.795745426181343
11926;Parc de Champvert;45B:A,90B:A;true;false;false;3163;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76170530389483;4.795777161357849
11927;Provinces - Chavril;17B:A,46A:A,49A:A;true;false;false;3164;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74749738163852;4.800057110563529
11937;Ste Foy Platanes;C19A:A;true;false;false;3168;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.731804560365774;4.776347982323861
11938;Ste Foy Platanes;C19A:R;true;false;false;3169;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.731029550309586;4.776390749822206
11940;Grande Rue de St Clair;9B:A;true;false;false;3170;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.79080682390247;4.859322167047372
11949;St Fons Gabriel Peri;93A:R;true;false;false;3651;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70578459203856;4.855856556005613
11974;Lycee Blaise Pascal;142A:R,5A:A,5A:R,72C:R,98G:R;false;false;false;3176;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76533712775185;4.751599271453354
11975;Lycee Blaise Pascal;142A:A,98G:A;true;false;false;3171;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.76562722200505;4.751084717550635
11987;Henri Germain;62A:A;true;false;false;3178;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.704190498740815;4.903746455274344
11988;Henri Germain;62A:R;true;false;false;3177;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.70437033355836;4.903754838714308
11997;Domer - Garibaldi;C7B:A,C7B:R;true;false;false;3179;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.747667543306335;4.851653452758642
12005;Mairie de St Rambert;S10A:A;false;false;false;3182;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.79819353172457;4.830150567913019
12007;Grande Rue St Rambert;S10A:A;false;false;false;3185;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.79973886381671;4.833926950246555
12009;Rue des Balmes;S10A:A;false;false;false;3187;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.8014087987545;4.835731035641412
12015;Simondan;S10A:A;true;false;false;3188;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80114224631388;4.831532631649512
12017;Fabregue;S10A:R;false;false;false;3190;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.798902701219525;4.82414724163133
12018;Schonberg;S10A:R;true;false;false;3191;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.799493902815996;4.827059988788331
12019;La Boisserie;S10A:R;false;false;false;3192;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.801244888525886;4.828720946151717
12021;Chauderasses;C20D:R,C20E:R;true;false;false;3194;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74449946409507;4.781052295019038
12025;Chemin des Fonts;46A:A,49A:A;true;false;false;3196;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73862505380268;4.796652023469357
12026;Chemin des Fonts;46A:R,49A:R;true;false;false;3195;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.73919464243242;4.796947431776093
12027;La Fucharniere;22A:A,23A:A,84A:A;false;false;false;3197;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80458298446976;4.802100847772022
12028;La Fucharniere;20A:R,22A:R,23A:R,84A:R;false;false;false;3198;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.804693095011665;4.801976569464611
12036;Dardilly St-Joseph;3A:A;true;false;false;3200;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80384919422272;4.755454802868554
12037;Dardilly St-Joseph;3A:R;true;false;false;3199;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80392372979584;4.755379190740667
12038;Edouard Aynard;19A:A,S15A:A;true;false;false;3201;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77671719191015;4.778931904778807
12039;Edouard Aynard;19A:R,S15A:R;true;false;false;3202;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77661040212786;4.778875709267091
12041;Lycee François Cevert;19A:A;true;false;false;3204;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78289842276388;4.788958000907607
12042;Lycee François Cevert;19A:R;true;false;false;3203;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78280765798211;4.788992548283542
12045;Gare de Vaise;10D:R,10E:R,115A:R,118A:R,20A:R,21A:R,22A:R,23A:R,2A:R,31A:R,43A:R,61B:A,61B:R,71A:R,84A:R,89D:A,89D:R,89E:A,89E:R,C14A:A,C14A:R,C6E:A,C6E:R,S11A:R;true;false;false;11360;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78098460182265;4.805236320803305
12046;Moulin Berger;89D:A;true;false;false;3205;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.801435830345696;4.767225161845888
12047;Moulin Berger;10D:R,89D:R,89E:R;true;false;false;3206;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.801040255664226;4.767619486060888
12049;Bourgogne;S11A:A;false;false;false;3473;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.780812155681524;4.800686130624703
12051;Duchere Av.de Champagne;21A:A,61B:A,S11A:R;true;false;false;3207;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.79015602023968;4.797454047270093
12053;Ferroux;20A:A,S7A:A;false;false;false;3212;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.81666186122662;4.813970213715815
12061;Les Gorges;20A:A,23A:R;true;false;false;3214;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.820350806337416;4.802498705923228
12063;Paul Chevrel;20A:A,23A:R;true;false;false;3216;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.81954826558576;4.800183958800172
12074;Lycee Ombrosa;40A:A;false;false;false;3219;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80758876390891;4.84389693532313
12075;Lycee Ombrosa;40A:R;false;false;false;3220;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.80749476598337;4.843756860373339
12076;Pont Masaryk;40A:A;true;false;false;3223;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.77787113838362;4.810843103836238
12078;Les Malandieres;43A:A,43A:R;true;false;false;9932;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.89264787013804;4.812436283328499
12079;Les Malandieres;43A:A,43A:R;true;false;false;3226;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.89299467850359;4.812219889366514
12105;Oullins Mairie;63A:A,78B:A,C10A:A;true;false;false;2334;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.71463654254224;4.807208532468234
12107;Oullins Ville;63A:A;true;false;false;9236;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.712249636661475;4.802533559182701
12109;St Genis Centre;88B:A,C10A:R,S9A:A;false;false;false;2727;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.69485589815629;4.793245811348658
12110;Barolles Gendarmerie;17B:R;true;false;false;10537;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.686379791523926;4.785772472968347
12111;Barolles Gendarmerie;17B:A;true;false;false;10538;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.686761706605346;4.786159574926466
12120;Gare de Vaise;115A:A,118A:A,61B:A;true;false;false;259;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.781296834532;4.804954449786701
12124;Les Villas;3A:R,61B:A;true;false;false;9696;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.818439962481605;4.771072631997569
12126;Porte de Lyon;115A:A,115A:R,118A:R,61B:R;true;false;false;2476;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.82164497846371;4.763630585164895
12127;Maison Carree;61B:A;false;false;false;3230;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.82489208824198;4.761825138330319
12129;Gare de Limonest;61B:A;true;false;false;9697;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.82686099334831;4.756457505289017
12130;Gare de Limonest;61B:R;true;false;false;9698;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.82721897274765;4.755800541944081
12139;St-Abdon;78B:R;true;false;false;2685;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66094038819638;4.793646476774477
12150;L'Avenir;73D:R,C24D:R,C24E:A;true;false;false;3233;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74638372823885;4.709850053282603
12151;L'Avenir;C24E:R;true;false;false;3234;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.74665370287349;4.709979971532674
12162;Les Bles d'Or;87A:A;false;false;false;3241;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.667624349825715;4.945565571052679
12163;Les Bles d'Or;87A:R;false;false;false;3240;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.66737015973042;4.94527108313965
12169;J. Ambre Hop. entr. pieton;C13B:R;true;false;false;3242;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.78073602917879;4.832564132442143
12178;St Genis Centre;S9A:R;false;false;false;11171;2022-02-07 01:31:23;2022-02-07 06:00:33;Point;45.69552474018525;4.7914056099319
